Title,Russian Keywords,Annotation,Link,Title_found_phrases,Russian Keywords_found_phrases,Annotation_found_phrases
"['тренд', 'климатический', 'изменение', 'плотность', 'годичный', 'кольцо']","['временной', 'ряд', 'тренд', 'прогнозирование', 'дендрохронологический', 'метод', 'сингулярный', 'спектральный', 'анализ']","['актуальность', 'исследование', 'обусловить', 'необходимость', 'сохранность', 'лесной', 'зона', 'развитие', 'лесной', 'индустрия', 'целое', 'цель', 'использование', 'многолетний', 'тренд', 'исследовать', 'характеристика', 'плотность', 'годичный', 'кольцо', 'изменение', 'общий', 'содержание', 'озон', 'атмосфера', 'индекс', 'аридность', 'мортон', 'оценка', 'климатический', 'изменение', 'разложение', 'дендрохронологический', 'сигнал', 'компонент', 'связанный', 'отдельный', 'фактор', 'объект', 'временной', 'ряд', 'общий', 'содержание', 'озон', 'атмосфера', 'плотность', 'годичный', 'кольцо', 'индекс', 'аридность', 'мортон', 'метод', 'анализ', 'временной', 'ряд', 'спектральный', 'сингулярный', 'анализ', 'метод', 'гусеница', 'критерий', 'результат', 'выполнить', 'анализ', 'дендрохронологический', 'климатический', 'данные', 'численный', 'эксперимент', 'это', 'позволить', 'получить', 'информация', 'прогноз', 'условие', 'годичный', 'прирост', 'хвойный', 'связать', 'отдельный', 'компонент', 'дендрохронологический', 'сигнал', 'воздействие', 'определенный', 'фактор', 'температура', 'осадок', 'ультрафиолет', 'радиация', 'использование', 'метод', 'гусеница', 'сочетание', 'предварительно', 'выполнить', 'факторный', 'анализ', 'дисперсия', 'дендрохронологический', 'ряд', 'помогать', 'выделить', 'климатический', 'чувствительный', 'радиационный', 'компонент', 'отдельный', 'временной', 'ряд', 'мочь', 'использовать', 'получить', 'компонент', 'долгосрочный', 'прогнозирование', 'плотность', 'древесина', 'сигнал', 'радиация', 'общий', 'содержание', 'озон', 'климатический', 'реконструкция', 'прогноз', 'атмосферный', 'характеристика', 'общий', 'содержание', 'озон', 'индекс', 'аридность', 'мортон', 'уравнение', 'нелинейный', 'тренд', 'максимальный', 'плотность', 'годичный', 'кольцо', 'общий', 'содержание', 'озон', 'индекс', 'аридность', 'мортон', 'также', 'позволять', 'получить', 'достоверный', 'прогноз', 'условие', 'формирование', 'годичный', 'кольцо', 'плотность', 'древесина', 'малый', 'период', 'учитываться', 'цикличность', 'климатический', 'процесс']",https://cyberleninka.ru/article/n/trendy-klimaticheskih-izmeneniy-v-plotnosti-godichnyh-kolets,климатический изменение,,климатический изменение
"['геохимический', 'особенность', 'органический', 'вещество', 'донный', 'отложение', 'лагуна', 'ивашкин', 'быковский', 'полуостров', 'море', 'лаптев']","['восточный', 'сибирский', 'шельф', 'донный', 'осадок', 'органический', 'углерод', 'пиролиз', 'современный', 'осадок']","['актуальность', 'настоящий', 'время', 'прогнозирование', 'глобальный', 'климатический', 'изменение', 'особый', 'значение', 'иметь', 'исследование', 'природный', 'механизм', 'функционирование', 'арктический', 'биогеохимический', 'экосистема', 'применение', 'различный', 'метод', 'аналитический', 'подход', 'органический', 'вещество', 'современный', 'донный', 'осадки', 'аккумулировать', 'гетерогенный', 'сигнал', 'различный', 'процесс', 'транспорт', 'трансформация', 'углерод', 'являться', 'индикатор', 'уникальный', 'особенность', 'седименто', 'генез', 'диагенез', 'осадки', 'использование', 'набор', 'высокоточный', 'геохимический', 'инструмент', 'позволять', 'получить', 'важный', 'информация', 'вклад', 'аллохтонный', 'автохтонный', 'компонент', 'состав', 'органический', 'вещество', 'образ', 'внести', 'вклад', 'понимание', 'отдельный', 'элемент', 'современный', 'арктический', 'цикл', 'углерод', 'цель', 'исследование', 'заключаться', 'определение', 'литологический', 'органо', 'геохимический', 'особенность', 'отложение', 'накопить', 'специфический', 'лагунный', 'условие', 'прибрежный', 'часть', 'море', 'лаптев', 'ивашкина', 'лагуна', 'быковский', 'полуостров', 'материал', 'метод', 'объект', 'исследование', 'выбрать', 'разрез', 'осадки', 'район', 'дельта', 'река', 'лена', 'оценка', 'изменчивость', 'молекулярный', 'состав', 'органический', 'вещество', 'процесс', 'накопление', 'толща', 'осадки', 'исследовать', 'метровый', 'интервал', 'керн', 'скважина', 'пробурить', 'центральный', 'часть', 'ивашкин', 'лагуна', 'время', 'весенний', 'арктический', 'экспедиция', 'образец', 'определить', 'гранулометрический', 'характеристика', 'также', 'провести', 'пиролитический', 'хроматомасса', 'спектрометрический', 'исследование', 'показать', 'повышенный', 'содержание', 'органический', 'углерод', 'сорг', 'разрез', 'приурочить', 'пелитовый', 'фракция', 'осадки', 'распределение', 'алкан', 'характеризоваться', 'доминирование', 'высокомолекулярный', 'нечетный', 'гомолог', 'указывать', 'повсеместно', 'определять', 'вклад', 'высокий', 'наземный', 'растительность', 'формирование', 'органический', 'вещество', 'аккумулировать', 'осадка', 'менее', 'вклад', 'потенциально', 'миграционный', 'органический', 'компонент', 'исключить', 'ряд', 'образец', 'отмечаться', 'присутствие', 'низкомолекулярный', 'фракция', 'алкан', 'результат', 'пиролитический', 'анализ', 'образец', 'указывать', 'резкий', 'изменчивость', 'содержание', 'сорг', 'летучий', 'органический', 'соединение', 'глубина']",https://cyberleninka.ru/article/n/geohimicheskie-osobennosti-organicheskogo-veschestva-v-donnyh-otlozheniyah-laguny-ivashkinoy-bykovskiy-poluostrov-more-laptevyh,,,климатический изменение
"['литологический', 'особенность', 'органический', 'вещество', 'осадочный', 'отложение', 'юго', 'восточный', 'часть', 'море', 'лаптев', 'мыс', 'муост']","['органический', 'вещество', 'донный', 'осадок', 'изотопный', 'анализ', 'хромато', 'масса', 'спектрометрия', 'минералогический', 'состав', 'море', 'лаптев', 'мыс', 'муост']","['актуальность', 'исследование', 'продиктовать', 'необходимость', 'изучение', 'современный', 'изменение', 'климат', 'который', 'рассматриваться', 'последствие', 'парниковый', 'эффект', 'обусловить', 'рост', 'содержание', 'атмосфера', 'основный', 'парниковый', 'газ', 'двуокись', 'углерод', 'метан', 'изучение', 'проблема', 'построение', 'модель', 'климат', 'необходимо', 'проведение', 'комплексный', 'исследование', 'система', 'суша', 'шельф', 'атмосфера', 'арктический', 'шельф', 'включая', 'оценка', 'потенциал', 'море', 'восточный', 'арктика', 'контекст', 'особенность', 'литологический', 'состав', 'трансформация', 'органический', 'вещество', 'углеводород', 'процесс', 'диагенетический', 'катагенетический', 'преобразование', 'цель', 'изучение', 'литологический', 'минералогический', 'состав', 'изменчивость', 'содержание', 'органический', 'вещество', 'сорг', 'молекулярный', 'изотопный', 'состав', 'углерод', 'отложение', 'ледовый', 'комплекс', 'побережье', 'море', 'лаптев', 'мыс', 'муастах', 'объект', 'проба', 'современный', 'донный', 'осадки', 'отобрать', 'ход', 'проведение', 'экспедиционный', 'работа', 'юго', 'восточный', 'часть', 'море', 'лаптев', 'методика', 'исследование', 'донный', 'отложение', 'включать', 'пробоподготовка', 'лабораторный', 'аналитический', 'исследование', 'хроматомасса', 'спектрометрия', 'пиролиз', 'изотопия', 'рентгенофазовый', 'анализ', 'метод', 'обработка', 'интерпретация', 'результат', 'результат', 'изучить', 'минералогический', 'состав', 'глинистый', 'фракция', 'установить', 'зональность', 'распределение', 'глинистый', 'минерал', 'выявить', 'особенность', 'состав', 'органический', 'вещество', 'молекулярный', 'изотопный', 'уровень', 'получить', 'первый', 'результат', 'потенциал', 'генерация', 'углеводород', 'органический', 'вещество', 'осадки', 'ледовый', 'комплекс', 'который', 'доминировать', 'мелководный', 'часть', 'восточный', 'сибирский', 'шельф', 'результат', 'исследование', 'получить', 'данные', 'пиролиз', 'хроматомасса', 'спектрометрия', 'иметь', 'высокий', 'степень', 'корреляция', 'отражать', 'комплекс', 'биохимический', 'процесс', 'сопровождать', 'превращение', 'органический', 'вещество', 'различный', 'стадия', 'литогенез', 'кроме', 'привести', 'первый', 'оценка', 'потенциал', 'генерация', 'легкий', 'углеводород', 'сорг', 'исследовать', 'осадки']",https://cyberleninka.ru/article/n/litologicheskie-osobennosti-i-organicheskoe-veschestvo-osadochnyh-otlozheniy-yugo-vostochnoy-chasti-morya-laptevyh-mys-muostah,,,парниковый газ
"['изменение', 'продолжительность', 'вегетационный', 'период', 'территория', 'республика', 'башкортостан']","['вегетационный', 'период', 'республика', 'башкортостан', 'пространственный', 'изменчивость']","['рассматриваться', 'пространственно', 'временной', 'изменчивость', 'продолжительность', 'вегетационный', 'период', 'территория', 'республика', 'башкортостан', 'продолжительность', 'вегетационный', 'период', 'анализироваться', 'весь', 'период', 'наблюдение', 'целое', 'временной', 'промежуток', 'установленный', 'год', 'заметный', 'климатический', 'изменение', 'территория', 'республика', 'отметить', 'продолжительность', 'вегетационный', 'период', 'последний', 'десятилетие', 'возрасти', 'помощь', 'система', 'провести', 'картирование', 'получить', 'данные', 'провести', 'анализ', 'географический', 'закономерность', 'пространственный', 'изменчивость', 'продолжительность', 'вегетационный', 'период', 'выделить', 'группа', 'район', 'величина', 'изменение', 'продолжительность', 'рассматривать', 'показатель', 'отметить', 'территория', 'минимальный', 'средний', 'максимальный', 'изменение', 'продолжительность', 'вегетационный', 'период', 'который', 'сопоставить', 'природный', 'зона', 'территория', 'республика', 'указать', 'больший', 'часть', 'рассматривать', 'регион', 'увеличение', 'это', 'показатель', 'составить', 'среднее', 'день', 'сделать', 'вывод', 'увеличение', 'продолжительность', 'вегетационный', 'период', 'направление', 'север']",https://cyberleninka.ru/article/n/izmeneniya-prodolzhitelnosti-vegetatsionnogo-perioda-na-territorii-respubliki-bashkortostan,,,климатический изменение
"['современный', 'состояние', 'экосистема', 'озеро', 'урозеро', 'карелия', 'продукционный', 'деструкционный', 'показатель']","['водоем', 'гидрологический', 'памятник', 'хлорофилл', 'фотосинтез', 'фитопланктон', 'деструкция', 'органический', 'вещество', 'трофический', 'состояние']","['озеро', 'урозеро', 'иметь', 'статус', 'государственный', 'гидрологический', 'памятник', 'природа', 'региональный', 'значение', 'территория', 'карелия', 'отличительный', 'природный', 'особенность', 'водоем', 'середина', 'являться', 'очень', 'высокий', 'прозрачность', 'вод', 'ультраолиготрофный', 'состояние', 'экосистема', 'изучить', 'первичный', 'продукционный', 'деструкционный', 'характеристика', 'экосистема', 'урозеро', 'интегральный', 'показатель', 'современный', 'состояние', 'направленность', 'функционирование', 'важность', 'оценка', 'определяться', 'новый', 'климатический', 'условие', 'территория', 'карелия', 'влиять', 'водосборный', 'территория', 'изменение', 'приводить', 'увеличение', 'поступление', 'водный', 'объект', 'аллохтонный', 'органический', 'вещество', 'измерить', 'май', 'июль', 'сентябрь', 'величина', 'фотосинтез', 'среднее', 'мкг', 'сут', 'хлорофилл', 'среднее', 'мкг', 'ассимиляционный', 'число', 'среднее', 'мкг', 'мкг', 'коэффициент', 'среднее', 'сут', 'прозрачность', 'вод', 'среднее', 'указывать', 'сохранение', 'ультраолиготрофный', 'состояние', 'экосистема', 'озеро', 'весна', 'лето', 'условие', 'избыточный', 'инсоляция', 'высокий', 'прозрачность', 'вод', 'обнаружить', 'необычный', 'водоем', 'карелия', 'вертикальный', 'распределение', 'хлорофилл', 'вода', 'максимальный', 'величина', 'глубина', 'прозрачность', 'изменение', 'толща', 'вод', 'величина', 'деструкция', 'органический', 'вещество', 'повторять', 'вертикальный', 'динамика', 'хлорофилл', 'это', 'наряду', 'неизменно', 'высокий', 'прозрачность', 'озерный', 'вод', 'свидетельствовать', 'отсутствие', 'влияние', 'водный', 'экосистема', 'аллохтонный', 'органический', 'вещество', 'современный', 'условие', 'климатический', 'изменение', 'водосборный', 'территория', 'антропогенный', 'воздействие', 'природный', 'экологический', 'состояние', 'урозеро', 'сохраняться', 'благодаря', 'отсутствие', 'поверхностный', 'приток', 'природоохранный', 'мера']",https://cyberleninka.ru/article/n/sovremennoe-sostoyanie-ekosistemy-ozera-urozero-kareliya-po-produktsionno-destruktsionnym-pokazatelyam,,,климатический изменение
"['обоснование', 'климатический', 'изменение', 'роль', 'метод']",[],"['специфический', 'исследовательский', 'вопрос', 'вроде', 'вопрос', 'каковой', 'возможность', 'определенный', 'тип', 'погодный', 'явление', 'условие', 'глобальный', 'климатический', 'изменение', 'мочь', 'разрешить', 'условие', 'метод', 'рационализация', 'обоснование', 'риск', 'кевин', 'тренберт', 'теодор', 'шепард', 'свой', 'последний', 'работа', 'выразить', 'сомнение', 'повод', 'являться', 'метод', 'наиболее', 'подходящий', 'инструмент', 'объяснение', 'способ', 'информирование', 'общество', 'климатический', 'событие', 'экстремальный', 'погодный', 'явление', 'напротив', 'исследователь', 'сосредоточиться', 'побочный', 'вопрос', 'например', 'вопрос', 'климатический', 'изменение', 'повлиять', 'сила', 'определенный', 'шторм', 'использовать', 'сюжетный', 'подход', 'позиция', 'история', 'философия', 'наука', 'новый', 'метод', 'подход', 'являться', 'чуждый', 'противоречивый', 'менее', 'предложить', 'подход', 'получить', 'одобрение', 'большинство', 'исследователь', 'область', 'исследователь', 'полагать', 'мочь', 'расшатать', 'принять', 'стандарт', 'привести', 'отрицание', 'научный', 'метод', 'статья', 'автор', 'пытаться', 'осмыслить', 'корень', 'возникнуть', 'противоречие', 'утверждать', 'выявление', 'обоснование', 'риск', 'позиция', 'абсолютистский', 'подход', 'являться', 'бескомпромиссный', 'неэффективный', 'автор', 'заявлять', 'относительный', 'риск', 'переоценка', 'недооценка', 'прогнозировать', 'ущерб', 'значительный', 'мера', 'зависеть', 'социальный', 'контекст']",https://cyberleninka.ru/article/n/obosnovanie-klimaticheskih-izmeneniy-o-roli-metoda,климатический изменение,,климатический изменение
"['штормовой', 'активность', 'осенний', 'зимний', 'период', 'юго', 'восточный', 'часть', 'балтийский', 'море']","['балтийский', 'море', 'штормовой', 'активность', 'климатический', 'изменение', 'ветровый', 'волнение', 'уровень', 'море']","['особенность', 'географический', 'положение', 'юго', 'восточный', 'балтика', 'это', 'открытость', 'проникновение', 'западный', 'транзитный', 'воздушный', 'масса', 'транзит', 'атлантический', 'циклон', 'происходить', 'отсутствие', 'орографический', 'препятствие', 'определять', 'местный', 'специфика', 'ветровый', 'режим', 'обычно', 'самый', 'сильный', 'шторм', 'приходить', 'калининградский', 'область', 'юго', 'запад', 'запад', 'порождать', 'волна', 'присущий', 'сравнительно', 'небольшой', 'длина', 'разгон', 'это', 'побережье', 'иметь', 'северный', 'экспозиция', 'оказываться', 'зона', 'ветровый', 'волновой', 'тень', 'провести', 'исследование', 'показать', 'общий', 'черта', 'различие', 'разрушительный', 'шторм', 'осенний', 'зимний', 'сезон', 'использовать', 'данные', 'уровнемер', 'установленный', 'светлогорск', 'метеорологический', 'данные', 'получать', 'морской', 'нефтяной', 'платформа', 'проанализировать', 'причина', 'возникновение', 'шторм', 'последствие', 'разрушение', 'берег', 'север', 'самбийский', 'полуостров', 'куршский', 'кос', 'показать', 'слабый', 'сила', 'шторм', 'январь', 'нанести', 'гораздо', 'больший', 'ущерб', 'порт', 'пионерский', 'затонуть', 'судно', 'светлогорск', 'разрушить', 'променад', 'произойти', 'прорыв', 'прикорневой', 'часть', 'кос', 'осенний', 'шторм', 'ветер', 'северный', 'румб', 'январь', 'способствовать', 'стремительный', 'подъем', 'уровень', 'море', 'самый', 'увеличить', 'интенсивность', 'штормовой', 'нагон', 'разрушительный', 'береговой', 'зона', 'последний', 'год', 'скорость', 'сильный', 'ветер', 'практически', 'измениться', 'наблюдаться', 'тенденция', 'увеличение', 'северный', 'шторм', 'минимизирование', 'ущерб', 'шторм', 'необходимо', 'проводить', 'мероприятие', 'укрепление', 'берег', 'северный', 'побережье', 'самбийский', 'полуостров']",https://cyberleninka.ru/article/n/shtormovaya-aktivnost-v-osenne-zimniy-period-2018-2019-gg-v-yugo-vostochnoy-chasti-baltiyskogo-morya,,климатический изменение,
"['реконструкция', 'климатический', 'изменение', 'поздний', 'плейстоцен', 'голоцен', 'изотопный', 'состав', 'гидротермальный', 'образование', 'арктика']","['углерод', 'изменение', 'климат', 'изотоп', 'уран', 'торий', 'травертин']","['получить', 'новый', 'данные', 'современный', 'активность', 'радиоуглерод', 'углерода', 'концентрация', 'углерода', 'подземный', 'вода', 'травертин', 'гидротермальный', 'система', 'пымвашоры', 'расположить', 'стык', 'печорский', 'плита', 'восточный', 'европейский', 'платформа', 'предуральский', 'прогиб', 'выполнить', 'датирование', 'термальный', 'вода', 'изотоп', 'углерод', 'травертин', 'изотоп', 'урана', 'урана', 'тория', 'установить', 'возраст', 'травертин', 'изменяться', 'максимум', 'тысяча', 'год', 'верхний', 'часть', 'травертиновый', 'постройка', 'минимум', 'тысяча', 'год', 'нижний', 'связать', 'неотектонический', 'поднятие', 'область', 'травертиновый', 'отложение', 'соответственно', 'последовательный', 'образование', 'травертиновый', 'терраса', 'оригинальный', 'авторский', 'методика', 'произвести', 'оценка', 'активность', 'радиоуглерод', 'древний', 'термальный', 'вода', 'время', 'осаждение', 'травертин', 'тысяча', 'год', 'назад', 'расчет', 'исходный', 'активность', 'радиоуглерод', 'вода', 'течение', 'период', 'время', 'тысяча', 'год', 'назад', 'учет', 'влияние', 'процесс', 'изотопный', 'разбавление', 'обмен', 'зона', 'аэрация', 'водоносный', 'горизонт', 'установить', 'исходный', 'активность', 'радиоуглерод', 'концентрация', 'углерода', 'снизиться', 'молодой', 'вода', 'сравнение', 'древний', 'это', 'связываться', 'климатический', 'изменение', 'снижение', 'концентрация', 'углерода', 'почвенный', 'углекислый', 'газ', 'уменьшение', 'исходный', 'активность', 'радиоуглерод', 'вызвать', 'преимущественно', 'теплый', 'влажный', 'климат', 'разложение', 'ископаемый', 'органический', 'вещество', 'снижение', 'активность', 'атмосферный', 'радиоуглерод', 'возможно', 'также', 'возрастание', 'растворение', 'карбонат', 'связанный', 'повышение', 'доля', 'метеорный', 'вода', 'термальный', 'система', 'увеличение', 'углеродный', 'обмен', 'растворить', 'неорганический', 'углерод', 'почвенный', 'углекислый', 'газ', 'связь', 'таяние', 'вечный', 'мерзлота']",https://cyberleninka.ru/article/n/rekonstruktsiya-klimaticheskih-izmeneniy-v-pozdnem-pleystotsene-golotsene-po-izotopnomu-sostavu-gidrotermalnyh-obrazovaniy-v-arktike,климатический изменение,,климатический изменение
"['моделирование', 'баланс', 'полупустынный', 'экосистема', 'узбекистан']","['модель', 'полынный', 'пастбище', 'средний', 'азия', 'чистый', 'экосистемный', 'обмен', 'эффективность', 'моделирование']","['исследование', 'посвятить', 'применение', 'модельный', 'подход', 'оценка', 'баланс', 'диоксид', 'углерод', 'пастбищный', 'экосистема', 'средний', 'многолетний', 'значение', 'полупустынный', 'полынный', 'пастбище', 'узбекистан', 'опыт', 'самаркандский', 'университет', 'составлять', 'связь', 'следовать', 'признать', 'нетто', 'источник', 'поступление', 'атмосфера', 'это', 'пример', 'впервые', 'территория', 'средний', 'азия', 'применить', 'имитационный', 'биогеохимический', 'модель', 'доказать', 'способность', 'воспроизводить', 'чистый', 'экосистемный', 'обмен', 'число', 'основной', 'поток', 'фотосинтез', 'дыхание', 'экосистема', 'эффективность', 'моделирование', 'оценить', 'основа', 'пять', 'критерий', 'измерить', 'смоделировать', 'значение', 'отметить', 'средний', 'прямой', 'корреляция', 'коэффициент', 'нэш', 'сатклифф', 'иметь', 'положительный', 'значение', 'доказывать', 'адекватность', 'воспроизведение', 'модель', 'баланс', 'относительный', 'ошибка', 'моделирование', 'превышать', 'результат', 'дисперсионный', 'анализ', 'принять', 'нулевой', 'гипотеза', 'равенство', 'средний', 'полевой', 'смоделировать', 'значение', 'дисперсия', 'графический', 'анализ', 'показать', 'модель', 'корректно', 'отражать', 'годовой', 'динамика', 'чистый', 'экосистемный', 'обмен', 'дальнейший', 'мочь', 'применяться', 'оценка', 'поток', 'парниковый', 'газ', 'разработка', 'стратегия', 'снижение', 'эмиссия', 'пастбищный', 'экосистема']",https://cyberleninka.ru/article/n/modelirovanie-balansa-so2-v-polupustynnyh-ekosistemah-uzbekistana,,,парниковый газ
"['фрактальный', 'анализ', 'метеорологический', 'ряд', 'помощь', 'метод', 'минимальный', 'покрытие']","['метеорологический', 'ряд', 'фрактальный', 'размерность', 'температура', 'давление', 'влажность', 'скорость', 'ветер', 'корреляция', 'индекс', 'фрактальность']","['проблема', 'изучение', 'климатический', 'особенность', 'различный', 'город', 'россия', 'мир', 'сегодняшний', 'день', 'чрезвычайно', 'актуальный', 'связь', 'ускорение', 'темп', 'климатический', 'изменение', 'увеличение', 'число', 'стихийный', 'бедствие', 'климатический', 'ряд', 'базовый', 'метеорологический', 'показатель', 'температура', 'атмосферный', 'давление', 'относительный', 'влажность', 'воздух', 'скорость', 'ветер', 'исследуться', 'метод', 'фрактальный', 'мультифрактальный', 'анализ', 'основный', 'цель', 'данный', 'работа', 'изучение', 'закономерность', 'связанный', 'характеристика', 'хаотичность', 'изменчивость', 'климатический', 'ряд', 'фрактальный', 'размерность', 'оценка', 'использоваться', 'эффективный', 'метод', 'минимальный', 'покрытие', 'анализ', 'получить', 'результат', 'позволять', 'выявить', 'взаимосвязь', 'фрактальный', 'размерность', 'тип', 'климат', 'определить', 'характер', 'корреляция', 'фрактальный', 'характеристика', 'различный', 'метеорологический', 'параметр', 'также', 'зависимость', 'сезон', 'временной', 'масштаб', 'провести', 'исследование', 'позволить', 'определить', 'характерный', 'диапазон', 'фрактальный', 'размерность', 'ряд', 'данные', 'базовый', 'метеорологический', 'показатель', 'установить', 'температурный', 'ряд', 'город', 'сухой', 'континентальный', 'климат', 'обладать', 'низкий', 'фрактальный', 'размерность', 'менее', 'хаотичный', 'город', 'влажный', 'тропический', 'климат', 'обнаружить', 'прямой', 'корреляция', 'фрактальный', 'характеристика', 'температура', 'атмосферный', 'давление', 'относительный', 'влажность', 'воздух']",https://cyberleninka.ru/article/n/fraktalnyy-analiz-meteorologicheskih-ryadov-s-pomoschyu-metoda-minimalnogo-pokrytiya,,,климатический изменение
"['климатический', 'изменение', 'поле', 'приземный', 'атмосферный', 'давление', 'азовый', 'черноморский', 'регион']","['азовый', 'черноморский', 'регион', 'атмосферный', 'давление', 'структура', 'поле', 'многолетний', 'изменение', 'глобальный', 'региональный', 'особенность']","['определение', 'многолетний', 'изменение', 'структура', 'поле', 'приземный', 'атмосферный', 'давление', 'азовый', 'черноморский', 'регион', 'выполнить', 'период', 'материал', 'баз', 'ежедневный', 'данные', 'пониженный', 'фон', 'приземный', 'давление', 'период', 'обусловить', 'ослабление', 'влияние', 'азорский', 'максимум', 'повышенный', 'активность', 'переднеазиатский', 'депрессия', 'повышенный', 'давление', 'связать', 'активизация', 'азорский', 'максимум', 'ослабление', 'влияние', 'cредиземноморский', 'циклон', 'период', 'пониженный', 'давление', 'характеризоваться', 'ослабление', 'влияние', 'переднеазиатский', 'депрессия', 'сибирский', 'азорский', 'максимум', 'повышение', 'активность', 'cредиземноморский', 'циклон', 'западный', 'половина', 'регион', 'структура', 'поле', 'давление', 'весь', 'период', 'поддерживать', 'преобладание', 'северо', 'восточный', 'северный', 'атмосферный', 'перенос', 'восточный', 'половина', 'первый', 'период', 'преобладать', 'юго', 'восточный', 'перенос', 'второй', 'северо', 'восточный', 'третий', 'юго', 'западный']",https://cyberleninka.ru/article/n/klimaticheskie-izmeneniya-polya-prizemnogo-atmosfernogo-davleniya-v-azovo-chernomorskom-regione-1960-2017-gg,климатический изменение,,
"['лидар', 'измерение', 'вертикальный', 'распределение', 'озон', 'атмосфера']","['лидар', 'озон', 'атмосфера', 'дифференциальный', 'поглощение', 'спутник', 'спутник']","['основный', 'климатообразовать', 'фактор', 'точка', 'зрение', 'радиационный', 'баланс', 'атмосфера', 'являться', 'парниковый', 'газ', 'прежде', 'весь', 'озон', 'газовый', 'составлять', 'озоновый', 'цикл', 'настоящий', 'время', 'оперативный', 'информация', 'вертикальный', 'распределение', 'атмосфера', 'получать', 'использование', 'средство', 'дистанционный', 'зондирование', 'число', 'лазерный', 'зондирование', 'лидар', 'определять', 'актуальность', 'научный', 'значимость', 'данный', 'научный', 'технический', 'проблема', 'цель', 'разработка', 'лидар', 'исследование', 'вертикальный', 'распределение', 'озон', 'верхний', 'тропосфера', 'стратосфера', 'высотный', 'диапазон', 'длина', 'волна', 'сопоставление', 'спутниковый', 'измерение', 'метод', 'метод', 'дифференциальный', 'поглощение', 'рассеяние', 'результат', 'представить', 'лидар', 'измерение', 'вертикальный', 'распределение', 'озон', 'город', 'томск', 'лидарный', 'зондирование', 'озон', 'производиться', 'пара', 'длина', 'волна', 'использовать', 'длина', 'волна', 'позволять', 'проводить', 'мониторинг', 'вертикальный', 'стратификация', 'озон', 'предел', 'верхний', 'тропосфера', 'стратосфера', 'результат', 'лидарный', 'зондирование', 'озон', 'данные', 'январь', 'привести', 'сравнение', 'данные', 'спутник', 'также', 'среднеширотный', 'модель', 'крюгер', 'отличие', 'лидарный', 'профиль', 'озон', 'модельный', 'являться', 'естественный', 'динамик', 'озоновый', 'слой', 'различный', 'день', 'наблюдение', 'больший', 'различие', 'вертикальный', 'распределение', 'озон', 'значение', 'данные', 'лидар', 'спутник', 'высота', 'стратосфера', 'объясняться', 'необходимость', 'коррекция', 'априорный', 'модель', 'алгоритм', 'восстановление', 'спутниковый', 'данные', 'вывод', 'создать', 'лидар', 'измерение', 'озоновый', 'профиль', 'верхний', 'тропосфера', 'стратосфера', 'позволять', 'восстанавливать', 'вертикальный', 'распределение', 'озон', 'высотный', 'диапазон', 'длина', 'волна']",https://cyberleninka.ru/article/n/lidar-dlya-izmereniya-vertikalnogo-raspredeleniya-ozona-v-atmosfere,,,парниковый газ
"['сравнительный', 'анализ', 'климатический', 'изменение', 'антарктика', 'арктика']","['климат', 'глобальный', 'потепление', 'прогноз', 'антарктика', 'арктика', 'северный', 'полюс', 'южный', 'полюс', 'метод', 'малый', 'квадрат', 'класс', 'линейный', 'функция']","['статья', 'метод', 'малый', 'квадрат', 'класс', 'линейный', 'функция', 'основа', 'баз', 'исторический', 'данные', 'погода', 'обработать', 'данные', 'наблюдение', 'метеорологический', 'станция', 'антарктика', 'вблизи', 'атлантический', 'побережье', 'арктика', 'остров', 'южный', 'период', 'год', 'выявить', 'тенденция', 'сторона', 'потепление', 'климат', 'построить', 'трендовый', 'прямой', 'среднегодовой', 'температура', 'давление', 'скорость', 'ветер', 'дать', 'трендовый', 'прогноз', 'дальнейший', 'изменение', 'климат', 'пять', 'год', 'график', 'линейный', 'тренд', 'высота', 'антарктика', 'видно', 'постепенный', 'увеличение', 'температура', 'примерно', 'градус', 'год', 'высота', 'свыше', 'наблюдаться', 'понижение', 'среднегодовой', 'температура', 'примерно', 'градус', 'год', 'это', 'косвенно', 'свидетельствовать', 'антарктика', 'промежуток', 'существовать', 'экранировать', 'слой', 'блокировать', 'дальнейший', 'распространение', 'тепло', 'поверхность', 'земля', 'арктика', 'высота', 'линейный', 'тренд', 'показывать', 'повышение', 'температура', 'градус', 'высота', 'свыше', 'наблюдаться', 'также', 'повышение', 'среднегодовой', 'температура', 'примерно', 'градус', 'поэтому', 'экранировать', 'слой', 'высота', 'либо', 'слабый', 'либо', 'отсутствовать', 'линейный', 'тренд', 'скорость', 'ветер', 'разный', 'высота', 'пересекаться', 'косвенно', 'мочь', 'говорить', 'серьезный', 'изменение', 'атмосферный', 'динамика', 'выявить', 'больший', 'корреляция', 'значение', 'среднегодовой', 'температура', 'давление', 'скорость', 'ветер', 'различный', 'высота']",https://cyberleninka.ru/article/n/sravnitelnyy-analiz-klimaticheskih-izmeneniy-v-antarktike-i-arktike,климатический изменение,,
